,Title,User_id,review/score,authors,categories
1429076,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A1XNXHTPQRACRO,5.0,['James Joyce'],['Fiction']
1429092,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",AUM3YMZ0YRJE0,2.0,['James Joyce'],['Fiction']
1429095,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2ZHDCYYP1PL2K,2.0,['James Joyce'],['Fiction']
1429111,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A1H5E7O5BW2J13,2.0,['James Joyce'],['Fiction']
1429121,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2F079BGQTQ3BM,3.0,['James Joyce'],['Fiction']
1429131,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A1PDIPZK2HIH5K,5.0,['James Joyce'],['Fiction']
1429133,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A9GOIC94I0P59,5.0,['James Joyce'],['Fiction']
1429134,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",AEGR7IBHUM3R7,4.0,['James Joyce'],['Fiction']
1429143,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2FTHCGH06O4Y5,5.0,['James Joyce'],['Fiction']
1429147,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A16QODENBJVUI1,5.0,['James Joyce'],['Fiction']
1429150,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2WSI8HOWHFDOT,5.0,['James Joyce'],['Fiction']
1429153,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2L9U2BKMHXBEL,5.0,['James Joyce'],['Fiction']
1429154,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A3LKWMM12AF0PU,5.0,['James Joyce'],['Fiction']
1429157,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",AJ9W09EUQPAKE,5.0,['James Joyce'],['Fiction']
1429169,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2UNOBCGU92K94,2.0,['James Joyce'],['Fiction']
1429172,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A370T7ZOJJ76I2,1.0,['James Joyce'],['Fiction']
1429173,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A3JSRMS7FO6EKQ,5.0,['James Joyce'],['Fiction']
1429176,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",AK0K3UWJHGRVO,2.0,['James Joyce'],['Fiction']
1429178,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A1U8DHSI18EEJ1,5.0,['James Joyce'],['Fiction']
1429186,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A7IV7YXO42RIM,5.0,['James Joyce'],['Fiction']
1429197,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A3J7QTHYIZ3XQT,5.0,['James Joyce'],['Fiction']
1429198,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",AI37YX1U4KB1L,4.0,['James Joyce'],['Fiction']
1429203,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2YXRT2XIJIO57,5.0,['James Joyce'],['Fiction']
1429206,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A1NT7ED5TATUAM,5.0,['James Joyce'],['Fiction']
1429209,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A1JH5J1KQAUBMP,5.0,['James Joyce'],['Fiction']
1429222,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",AKT8TGIT6VVZ5,5.0,['James Joyce'],['Fiction']
1429226,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A2EWCVGOTTPFAZ,5.0,['James Joyce'],['Fiction']
1429232,"James Joyce: Dubliners, a Portrait of the Artist As a Young Man, Chamber Music",A3N4CDTH72ZVDS,5.0,['James Joyce'],['Fiction']
1432653,The Best American Short Stories 2001,A2FEGRJQNU51P9,4.0,"['Walter Mosley', 'Katrina Kenison']",['Fiction']
1432655,The Best American Short Stories 2001,AJ98YA4Y333BK,4.0,"['Walter Mosley', 'Katrina Kenison']",['Fiction']
1432658,The Best American Short Stories 2001,A1T17LMQABMBN5,4.0,"['Walter Mosley', 'Katrina Kenison']",['Fiction']
1433524,Babylon Rising: The Europa Conspiracy -w/o Norelco,A1JJGOFWU48R5U,4.0,['Solomon Northup'],['Fiction']
1433530,Babylon Rising: The Europa Conspiracy -w/o Norelco,AFVQZQ8PW0L,5.0,['Solomon Northup'],['Fiction']
1433547,Babylon Rising: The Europa Conspiracy -w/o Norelco,AMCAID3LTHKEC,4.0,['Solomon Northup'],['Fiction']
1433574,Babylon Rising: The Europa Conspiracy -w/o Norelco,A3R19YKNL641X3,4.0,['Solomon Northup'],['Fiction']
1433583,Babylon Rising: The Europa Conspiracy -w/o Norelco,A2FEGRJQNU51P9,3.0,['Solomon Northup'],['Fiction']
1433598,Babylon Rising: The Europa Conspiracy -w/o Norelco,A3M174IC0VXOS2,4.0,['Solomon Northup'],['Fiction']
1433620,We've Got Tonight: Heat,A3KCMEJTRQHNAP,5.0,['Jan Burke'],['Fiction']
1433624,We've Got Tonight: Heat,A1RECBDKHVOJMW,5.0,['Jan Burke'],['Fiction']
1433625,We've Got Tonight: Heat,A23OLHL5RPQKLP,5.0,['Jan Burke'],['Fiction']
1433627,We've Got Tonight: Heat,A3RX54RU8R8OMH,4.0,['Jan Burke'],['Fiction']
1433640,We've Got Tonight: Heat,A3QYW1CL3A9L5P,4.0,['Jan Burke'],['Fiction']
1434125,Slapstick: Or Lonesome No More,A2VZ11U5DXM8J5,5.0,['Jack Kerouac'],['Fiction']
1434126,Slapstick: Or Lonesome No More,AYABUEJC2SEHQ,5.0,['Jack Kerouac'],['Fiction']
1434127,Slapstick: Or Lonesome No More,A21VR7M8O55EF6,4.0,['Jack Kerouac'],['Fiction']
1434137,Slapstick: Or Lonesome No More,AGEIT17HENDIS,4.0,['Jack Kerouac'],['Fiction']
1434139,Slapstick: Or Lonesome No More,A37XGUQ1VH0XM6,5.0,['Jack Kerouac'],['Fiction']
1434205,THE MALLEN STREAK,A3Z9QN0RCOHEY,3.0,['Garth Stein'],['Fiction']
1434719,First Degree Burn,A1X8VZWTOG8IS6,3.0,['Harold Robbins'],['Fiction']
1437164,The Best American Short Stories 2001,A23GFTVIETX7DS,5.0,"['Michael Chabon', 'Katrina Kenison']",['Fiction']
1438603,Little Earthquakes : A Novel,A3CZHZAH62GY22,5.0,['Jennifer Weiner'],['Fiction']
1438632,Little Earthquakes : A Novel,A1S3IN6CSTBPY6,5.0,['Jennifer Weiner'],['Fiction']
1438641,Little Earthquakes : A Novel,A2F6N60Z96CAJI,5.0,['Jennifer Weiner'],['Fiction']
1438649,Little Earthquakes : A Novel,A2BCDP4UNI99M3,5.0,['Jennifer Weiner'],['Fiction']
1438651,Little Earthquakes : A Novel,A3KEZLJ59C1JVH,3.0,['Jennifer Weiner'],['Fiction']
1438658,Little Earthquakes : A Novel,A1BI8PUEHA5CHW,5.0,['Jennifer Weiner'],['Fiction']
1438662,Little Earthquakes : A Novel,A3A5UDBYMTABG,4.0,['Jennifer Weiner'],['Fiction']
1438663,Little Earthquakes : A Novel,A2HM0BZWQRV1EF,5.0,['Jennifer Weiner'],['Fiction']
1438671,Little Earthquakes : A Novel,ANOBZWKE25SBY,3.0,['Jennifer Weiner'],['Fiction']
1438672,Little Earthquakes : A Novel,A2BZ7MYTSNYMEW,4.0,['Jennifer Weiner'],['Fiction']
1438692,Little Earthquakes : A Novel,A1D5RCOILPC9LX,3.0,['Jennifer Weiner'],['Fiction']
1438693,Little Earthquakes : A Novel,AJMU8VVFKMZI4,4.0,['Jennifer Weiner'],['Fiction']
1438713,Little Earthquakes : A Novel,A1T17LMQABMBN5,3.0,['Jennifer Weiner'],['Fiction']
1438735,Little Earthquakes : A Novel,A2QTG1OWAWEFR4,4.0,['Jennifer Weiner'],['Fiction']
1438753,Little Earthquakes : A Novel,AUMYX5PJBJVNJ,5.0,['Jennifer Weiner'],['Fiction']
1438760,Little Earthquakes : A Novel,A2CDA00O4MB1CK,5.0,['Jennifer Weiner'],['Fiction']
1438773,Little Earthquakes : A Novel,ADGTWXUG0IM37,5.0,['Jennifer Weiner'],['Fiction']
1438776,Little Earthquakes : A Novel,AR3PNCVRB55XC,5.0,['Jennifer Weiner'],['Fiction']
1438798,Little Earthquakes : A Novel,A1DQZBHEU98PBT,5.0,['Jennifer Weiner'],['Fiction']
1438823,Little Earthquakes : A Novel,A2UYWE97KME0M,2.0,['Jennifer Weiner'],['Fiction']
1438824,Little Earthquakes : A Novel,A2P50TYDCV61AJ,5.0,['Jennifer Weiner'],['Fiction']
1438828,Little Earthquakes : A Novel,A3SUD7WHS9KI57,5.0,['Jennifer Weiner'],['Fiction']
1438863,Little Earthquakes : A Novel,A1JYYFGPMHSEB6,5.0,['Jennifer Weiner'],['Fiction']
1438868,Little Earthquakes : A Novel,AG2IEP1MJQHFS,5.0,['Jennifer Weiner'],['Fiction']
1438871,Little Earthquakes : A Novel,AFVQZQ8PW0L,5.0,['Jennifer Weiner'],['Fiction']
1438894,Little Earthquakes : A Novel,A19XE6G6NDZFPS,5.0,['Jennifer Weiner'],['Fiction']
1439755,Beneath the Wheel,A2THU56YB588IA,3.0,['P. D. James'],['Fiction']
1441339,MAYNARD'S HOUSE,A2EDZH51XHFA9B,3.0,['Herman Raucher'],['Fiction']
1441376,New York Dead,A2CVXUY1EYQGGA,4.0,['Michael Ledwidge'],['Fiction']
1441380,New York Dead,A2EENLV6OQ3DYM,5.0,['Michael Ledwidge'],['Fiction']
1441383,New York Dead,A2GBJQ9THOYDAJ,4.0,['Michael Ledwidge'],['Fiction']
1441817,The confessions of Nat Turner,A2W1TK5CJXKH5U,5.0,['Joyce Carol Oates'],['Fiction']
1441820,The confessions of Nat Turner,A1T17LMQABMBN5,5.0,['Joyce Carol Oates'],['Fiction']
1441821,The confessions of Nat Turner,A4R8GJX3UZ1I,5.0,['Joyce Carol Oates'],['Fiction']
1441828,The confessions of Nat Turner,A1D5RCOILPC9LX,3.0,['Joyce Carol Oates'],['Fiction']
1442516,Love's Abiding Joy,A4P7HYSOIVBLL,5.0,['Janette Oke'],['Fiction']
1444199,The Sleepwalker-A Culture of Pretending,A1X8VZWTOG8IS6,4.0,['Martin Harry Greenberg'],['Fiction']
1445095,Robbie Taggart: Highland Sailor,A3LEH416AV3VTU,5.0,['Kathleen Givens'],['Fiction']
1445105,Robbie Taggart: Highland Sailor,ASPABROV8R7M5,3.0,['Kathleen Givens'],['Fiction']
1445128,Robbie Taggart: Highland Sailor,A2PWUIQG57O1AZ,5.0,['Kathleen Givens'],['Fiction']
1445136,Robbie Taggart: Highland Sailor,A320TMDV6KCFU,5.0,['Kathleen Givens'],['Fiction']
1445138,Robbie Taggart: Highland Sailor,A2FG29CGPQV29N,5.0,['Kathleen Givens'],['Fiction']
1445140,Robbie Taggart: Highland Sailor,AFVQZQ8PW0L,5.0,['Kathleen Givens'],['Fiction']
1445198,Dawn,A3B086LGMBTXEI,4.0,['Robert Charles Wilson'],['Fiction']
1445218,Dawn,A3OJAWIMUKNHTP,3.0,['Robert Charles Wilson'],['Fiction']
1445229,Dawn,A21Z8FUB9IZI2L,2.0,['Robert Charles Wilson'],['Fiction']
1445234,Dawn,A3RK5D0VVDGCPP,4.0,['Robert Charles Wilson'],['Fiction']
1445243,Dawn,A2OP1HD9RGX5OW,2.0,['Robert Charles Wilson'],['Fiction']
1445245,Dawn,A13H2JJ3GEMJN1,3.0,['Robert Charles Wilson'],['Fiction']
1445251,Dawn,A3NIQK6ZLYEP1L,3.0,['Robert Charles Wilson'],['Fiction']
1445253,Dawn,A35JTVM6A5T2VF,5.0,['Robert Charles Wilson'],['Fiction']
1445255,Dawn,A1SRMTM54D1S4I,3.0,['Robert Charles Wilson'],['Fiction']
1445258,Dawn,AFVQZQ8PW0L,4.0,['Robert Charles Wilson'],['Fiction']
1446586,Tightrope Walker,A1M4NJYP0WNL8Q,4.0,['Rosemary Edghill'],['Fiction']
1447692,The Ritual Bath,A3M174IC0VXOS2,5.0,['Alice Blanchard'],['Fiction']
1447694,The Ritual Bath,A3RP1I0SL7091Q,4.0,['Alice Blanchard'],['Fiction']
1447700,The Ritual Bath,A3N3GNVHFZZ6N1,2.0,['Alice Blanchard'],['Fiction']
1447706,The Ritual Bath,A3OJAWIMUKNHTP,5.0,['Alice Blanchard'],['Fiction']
1447712,The Ritual Bath,A32IWIJ6UI3YYF,5.0,['Alice Blanchard'],['Fiction']
1447716,The Ritual Bath,A1YBVBU27AKJ1J,1.0,['Alice Blanchard'],['Fiction']
1447717,The Ritual Bath,A28GEIVP5KQMZU,3.0,['Alice Blanchard'],['Fiction']
1447720,The Ritual Bath,A2RPIGO3G4M6GN,2.0,['Alice Blanchard'],['Fiction']
1447728,The Ritual Bath,AFVQZQ8PW0L,5.0,['Alice Blanchard'],['Fiction']
1447736,The Ritual Bath,A2QTG1OWAWEFR4,3.0,['Alice Blanchard'],['Fiction']
1447737,The Ritual Bath,A1GSTCPM8NRZRV,3.0,['Alice Blanchard'],['Fiction']
1447742,The Ritual Bath,A1N1YEMTI9DJ86,5.0,['Alice Blanchard'],['Fiction']
1447745,The Ritual Bath,A16QQ78I8J29PA,3.0,['Alice Blanchard'],['Fiction']
1447746,The Ritual Bath,A1DQZBHEU98PBT,4.0,['Alice Blanchard'],['Fiction']
1447747,The Ritual Bath,ABG3ZHJGFI26W,4.0,['Alice Blanchard'],['Fiction']
1447748,The Ritual Bath,A2PWUIQG57O1AZ,4.0,['Alice Blanchard'],['Fiction']
1447754,The Ritual Bath,A1D5RCOILPC9LX,4.0,['Alice Blanchard'],['Fiction']
1447759,The Ritual Bath,A23OLHL5RPQKLP,3.0,['Alice Blanchard'],['Fiction']
1448449,In ghostly Japan,A2B8GXSCB1R05T,4.0,['Lafcadio Hearn'],['Fiction']
1448743,"Ahab's Wife: Or, the Star-Gazer",A2RPIGO3G4M6GN,2.0,['Liv Constantine'],['Fiction']
1448763,"Ahab's Wife: Or, the Star-Gazer",A126KX6FVI4T66,2.0,['Liv Constantine'],['Fiction']
1449447,THE COMPLETE WORKS OF O. HENRY.,A3RTNA9THAU2OP,4.0,['Jules Verne'],['Fiction']
1449459,THE COMPLETE WORKS OF O. HENRY.,A3NI29U4P5NQF1,5.0,['Jules Verne'],['Fiction']
1449467,THE COMPLETE WORKS OF O. HENRY.,A2V1121177OVJ,5.0,['Jules Verne'],['Fiction']
1449468,THE COMPLETE WORKS OF O. HENRY.,ADY0QI5IENSLY,5.0,['Jules Verne'],['Fiction']
1449469,THE COMPLETE WORKS OF O. HENRY.,A3N4CDTH72ZVDS,5.0,['Jules Verne'],['Fiction']
1449472,THE COMPLETE WORKS OF O. HENRY.,A1ZNGCNKCHW11,4.0,['Jules Verne'],['Fiction']
1449475,THE COMPLETE WORKS OF O. HENRY.,A28ZOZJU5A30Z0,4.0,['Jules Verne'],['Fiction']
1449482,THE COMPLETE WORKS OF O. HENRY.,A3JSRMS7FO6EKQ,4.0,['Jules Verne'],['Fiction']
1449493,THE COMPLETE WORKS OF O. HENRY.,A2F3M93RRLFQNJ,5.0,['Jules Verne'],['Fiction']
1449494,THE COMPLETE WORKS OF O. HENRY.,A1SRMTM54D1S4I,5.0,['Jules Verne'],['Fiction']
1449495,THE COMPLETE WORKS OF O. HENRY.,ASSG127YCNDUL,3.0,['Jules Verne'],['Fiction']
1449496,THE COMPLETE WORKS OF O. HENRY.,A20EEWWSFMZ1PN,5.0,['Jules Verne'],['Fiction']
1449497,THE COMPLETE WORKS OF O. HENRY.,A1DK5AZMXS1QA3,3.0,['Jules Verne'],['Fiction']
1449498,THE COMPLETE WORKS OF O. HENRY.,A1XZ1QP50YUPDJ,5.0,['Jules Verne'],['Fiction']
1449513,THE COMPLETE WORKS OF O. HENRY.,A2D9IEFJGB483Q,2.0,['Jules Verne'],['Fiction']
1449540,THE COMPLETE WORKS OF O. HENRY.,A3H0I8UMCFTWFR,5.0,['Jules Verne'],['Fiction']
1449551,THE COMPLETE WORKS OF O. HENRY.,A1V51M8M216Y69,5.0,['Jules Verne'],['Fiction']
1449558,THE COMPLETE WORKS OF O. HENRY.,A1JTG5X4VHJV27,3.0,['Jules Verne'],['Fiction']
1449588,THE COMPLETE WORKS OF O. HENRY.,A2QO08DN1DTEWD,3.0,['Jules Verne'],['Fiction']
1449593,THE COMPLETE WORKS OF O. HENRY.,A3MQXFVZ9DCE8M,4.0,['Jules Verne'],['Fiction']
1449614,THE COMPLETE WORKS OF O. HENRY.,A1XTWXIMUCDGQE,4.0,['Jules Verne'],['Fiction']
1449621,THE COMPLETE WORKS OF O. HENRY.,A1ZDWD35AZL3S,4.0,['Jules Verne'],['Fiction']
1449647,THE COMPLETE WORKS OF O. HENRY.,A2WW9T8EEI8NU4,5.0,['Jules Verne'],['Fiction']
1449684,THE COMPLETE WORKS OF O. HENRY.,A1CPJEZRLVKJOS,3.0,['Jules Verne'],['Fiction']
1449689,THE COMPLETE WORKS OF O. HENRY.,A1APHERUJIKK3I,5.0,['Jules Verne'],['Fiction']
1449695,THE COMPLETE WORKS OF O. HENRY.,A22DUZU3XVA8HA,4.0,['Jules Verne'],['Fiction']
1449704,THE COMPLETE WORKS OF O. HENRY.,A3P8ZDHC7XSKSE,4.0,['Jules Verne'],['Fiction']
1449706,THE COMPLETE WORKS OF O. HENRY.,A1X8VZWTOG8IS6,4.0,['Jules Verne'],['Fiction']
1449716,THE COMPLETE WORKS OF O. HENRY.,A3KF4IP2MUS8QQ,5.0,['Jules Verne'],['Fiction']
1449726,THE COMPLETE WORKS OF O. HENRY.,A34989LDU92LBH,5.0,['Jules Verne'],['Fiction']
1450214,Scars Make Your Body More Interesting,A3AYGXMH34R18Y,5.0,['Philip José Farmer'],['Fiction']
1450216,Scars Make Your Body More Interesting,A1YWUPCT83WY48,5.0,['Philip José Farmer'],['Fiction']
1450225,Scars Make Your Body More Interesting,A2FTHCGH06O4Y5,3.0,['Philip José Farmer'],['Fiction']
1450227,Scars Make Your Body More Interesting,A1Y87E22UVYCE6,5.0,['Philip José Farmer'],['Fiction']
1450229,Scars Make Your Body More Interesting,AGOCUK7HRQ7P7,4.0,['Philip José Farmer'],['Fiction']
1450230,Scars Make Your Body More Interesting,A2V1121177OVJ,5.0,['Philip José Farmer'],['Fiction']
1450243,Scars Make Your Body More Interesting,A4SD8F79JBYG2,4.0,['Philip José Farmer'],['Fiction']
1450244,Scars Make Your Body More Interesting,A16QQ78I8J29PA,4.0,['Philip José Farmer'],['Fiction']
1450246,Scars Make Your Body More Interesting,A2EP0QO57Y9YW6,4.0,['Philip José Farmer'],['Fiction']
1450247,Scars Make Your Body More Interesting,A1JH5J1KQAUBMP,4.0,['Philip José Farmer'],['Fiction']
1450248,Scars Make Your Body More Interesting,A21Z8FUB9IZI2L,3.0,['Philip José Farmer'],['Fiction']
1450249,Scars Make Your Body More Interesting,A1X8VZWTOG8IS6,4.0,['Philip José Farmer'],['Fiction']
1450250,Scars Make Your Body More Interesting,A15XY6GGKD3B6D,4.0,['Philip José Farmer'],['Fiction']
1450269,Scars Make Your Body More Interesting,A3QVAKVRAH657N,4.0,['Philip José Farmer'],['Fiction']
1450275,Scars Make Your Body More Interesting,A1WD8SD9L65UN3,5.0,['Philip José Farmer'],['Fiction']
1450277,Scars Make Your Body More Interesting,AYZMJYCRIZWIO,4.0,['Philip José Farmer'],['Fiction']
1450285,Scars Make Your Body More Interesting,A31DIT4W29RVS5,5.0,['Philip José Farmer'],['Fiction']
1450286,Scars Make Your Body More Interesting,A2YUZKPLUYQDKV,5.0,['Philip José Farmer'],['Fiction']
1450291,Scars Make Your Body More Interesting,A3R8PXSFGY9MC2,5.0,['Philip José Farmer'],['Fiction']
1450292,Scars Make Your Body More Interesting,A21W6PCDZWG15R,4.0,['Philip José Farmer'],['Fiction']
1450293,Scars Make Your Body More Interesting,A3M77GPST0EICR,5.0,['Philip José Farmer'],['Fiction']
1450300,Scars Make Your Body More Interesting,A26BWRBPP4V2WF,3.0,['Philip José Farmer'],['Fiction']
1450305,Scars Make Your Body More Interesting,AK7D1BHZOSOL1,4.0,['Philip José Farmer'],['Fiction']
1451022,The FAERY CONVENTION,AQBRMBQ99ESI7,4.0,"['Bernard Cornwell', 'Susannah Kells']",['Fiction']
1451024,The FAERY CONVENTION,A2F540P3L6P5CL,4.0,"['Bernard Cornwell', 'Susannah Kells']",['Fiction']
1451294,Under Fire - A Corps Novel,A2B21POKQ3N09H,5.0,['Tibor Fischer'],['Fiction']
1451298,Under Fire - A Corps Novel,AUEY946M1L939,4.0,['Tibor Fischer'],['Fiction']
1451299,Under Fire - A Corps Novel,A27PSZX2SE0B51,4.0,['Tibor Fischer'],['Fiction']
1451309,Under Fire - A Corps Novel,A3N4CDTH72ZVDS,5.0,['Tibor Fischer'],['Fiction']
1451314,Under Fire - A Corps Novel,A2ATT6LVGEAC5B,5.0,['Tibor Fischer'],['Fiction']
1451316,Under Fire - A Corps Novel,A341BG8RMH8QW,5.0,['Tibor Fischer'],['Fiction']
1451933,Napoleon and the Hundred Days,AGG9C66TOLJZB,5.0,"[""Patrick O'Brian""]",['Fiction']
1451935,Napoleon and the Hundred Days,AKB2PYODH0TKS,4.0,"[""Patrick O'Brian""]",['Fiction']
1451938,Napoleon and the Hundred Days,A1M8PP7MLHNBQB,5.0,"[""Patrick O'Brian""]",['Fiction']
1452502,Somewhere in France,A1L43KWWR05PCS,4.0,['Richard Matheson'],['Fiction']
1453589,Fiction Workshop Companion,AFVQZQ8PW0L,5.0,['Amanda Quick'],['Fiction']
1453604,Fiction Workshop Companion,ANEDXRFDZDL18,4.0,['Amanda Quick'],['Fiction']
1453622,Fiction Workshop Companion,A5GYYHY2KI5CI,5.0,['Amanda Quick'],['Fiction']
1453623,Fiction Workshop Companion,A2386P602G9547,4.0,['Amanda Quick'],['Fiction']
1453626,Fiction Workshop Companion,A2CR57GAJKNWVV,2.0,['Amanda Quick'],['Fiction']
1453629,Fiction Workshop Companion,ADGTWXUG0IM37,3.0,['Amanda Quick'],['Fiction']
1453632,Fiction Workshop Companion,A3SYMLB8JSW5VD,5.0,['Amanda Quick'],['Fiction']
1453637,Fiction Workshop Companion,A3S6Z40B05K64H,2.0,['Amanda Quick'],['Fiction']
1453638,Fiction Workshop Companion,A1CTXKA2C7BSC8,4.0,['Amanda Quick'],['Fiction']
1453639,Fiction Workshop Companion,A1AS50CO86MKKJ,4.0,['Amanda Quick'],['Fiction']
1453642,Fiction Workshop Companion,A18FUHNBP90IB4,2.0,['Amanda Quick'],['Fiction']
1453646,Fiction Workshop Companion,A3M174IC0VXOS2,5.0,['Amanda Quick'],['Fiction']
1453657,Fiction Workshop Companion,A342BV4226SM5Y,5.0,['Amanda Quick'],['Fiction']
1453658,Fiction Workshop Companion,A3GQKB1KF0CRPE,4.0,['Amanda Quick'],['Fiction']
1453662,Fiction Workshop Companion,A1NY28967H5TIQ,4.0,['Amanda Quick'],['Fiction']
1453663,Fiction Workshop Companion,A22TZUXUKA11SQ,2.0,['Amanda Quick'],['Fiction']
1454202,"Moonrise, Sunset",A319KYEIAZ3SON,4.0,['Wilkie Collins'],['Fiction']
1454206,"Moonrise, Sunset",A2SHQJP6PNQTLD,5.0,['Wilkie Collins'],['Fiction']
1454215,"Moonrise, Sunset",A1G37DFO8MQW0M,5.0,['Wilkie Collins'],['Fiction']
1454220,"Moonrise, Sunset",AC9B29BXXWJHD,4.0,['Wilkie Collins'],['Fiction']
1454223,"Moonrise, Sunset",A3A6GXILVT9JNW,4.0,['Wilkie Collins'],['Fiction']
1454225,"Moonrise, Sunset",A3IKBHODOTYYHM,5.0,['Wilkie Collins'],['Fiction']
1454230,"Moonrise, Sunset",A28JYNYX8B2L8T,5.0,['Wilkie Collins'],['Fiction']
1454233,"Moonrise, Sunset",AHXAPVSHPJ6OJ,4.0,['Wilkie Collins'],['Fiction']
1454237,"Moonrise, Sunset",ASSG127YCNDUL,4.0,['Wilkie Collins'],['Fiction']
1454238,"Moonrise, Sunset",A2TXR85WQLE32N,5.0,['Wilkie Collins'],['Fiction']
1454251,"Moonrise, Sunset",A3EJWHGO91FA0N,5.0,['Wilkie Collins'],['Fiction']
1454254,"Moonrise, Sunset",AV74NYPSKHXBU,4.0,['Wilkie Collins'],['Fiction']
1454256,"Moonrise, Sunset",AGIWOEGLZYWQ9,5.0,['Wilkie Collins'],['Fiction']
1454281,"Moonrise, Sunset",ALZY1KI8PHJUY,5.0,['Wilkie Collins'],['Fiction']
1454284,"Moonrise, Sunset",A20EEWWSFMZ1PN,1.0,['Wilkie Collins'],['Fiction']
1454294,"Moonrise, Sunset",AN8C7BGR98HLN,4.0,['Wilkie Collins'],['Fiction']
1454350,"Moonrise, Sunset",A1IBC9XP2LICQL,5.0,['Wilkie Collins'],['Fiction']
1454352,"Moonrise, Sunset",A16QODENBJVUI1,5.0,['Wilkie Collins'],['Fiction']
1454353,"Moonrise, Sunset",A2SU6GK7WIP5CN,3.0,['Wilkie Collins'],['Fiction']
1454355,"Moonrise, Sunset",A37F1G84K35FCZ,5.0,['Wilkie Collins'],['Fiction']
1454358,"Moonrise, Sunset",A29NUB3P6YIWZG,4.0,['Wilkie Collins'],['Fiction']
1454364,"Moonrise, Sunset",A1DBGXI1U93MM1,5.0,['Wilkie Collins'],['Fiction']
1454365,"Moonrise, Sunset",A172JDGLV9FFX,5.0,['Wilkie Collins'],['Fiction']
1454366,"Moonrise, Sunset",A1N1YEMTI9DJ86,4.0,['Wilkie Collins'],['Fiction']
1454367,"Moonrise, Sunset",A1GBINHNAQWVC9,5.0,['Wilkie Collins'],['Fiction']
1454420,Lovin' Mrs. Jones,A5GYYHY2KI5CI,4.0,['Cynthia Bailey Pratt'],['Fiction']
1455020,Coffin Tree,A1FT7QFKNHL9DT,4.0,['David Liss'],['Fiction']
1455021,Coffin Tree,A1N1YEMTI9DJ86,4.0,['David Liss'],['Fiction']
1455038,Coffin Tree,A2VG0RY3EUWZKB,5.0,['David Liss'],['Fiction']
1455040,Coffin Tree,A26KHZE0HTS057,4.0,['David Liss'],['Fiction']
1455041,Coffin Tree,A1TWH3KD5YJQHM,5.0,['David Liss'],['Fiction']
1455042,Coffin Tree,ABXBWSPM6YHAI,5.0,['David Liss'],['Fiction']
1455049,Coffin Tree,A3A5UDBYMTABG,4.0,['David Liss'],['Fiction']
1455052,Coffin Tree,A3684EUAEHIV67,3.0,['David Liss'],['Fiction']
1455054,Coffin Tree,A11NL2A0RDEGF,4.0,['David Liss'],['Fiction']
1455057,Coffin Tree,AC9B29BXXWJHD,5.0,['David Liss'],['Fiction']
1455059,Coffin Tree,A2PNTEDGMOLMOY,3.0,['David Liss'],['Fiction']
1455060,Coffin Tree,A1RECBDKHVOJMW,4.0,['David Liss'],['Fiction']
1455061,Coffin Tree,A2F6N60Z96CAJI,5.0,['David Liss'],['Fiction']
1455064,Coffin Tree,A39AWL2FKWDFK6,4.0,['David Liss'],['Fiction']
1455065,Coffin Tree,AK0K3UWJHGRVO,3.0,['David Liss'],['Fiction']
1455067,Coffin Tree,A2ODBHT4URXVXQ,4.0,['David Liss'],['Fiction']
1455068,Coffin Tree,A2EEUQ81DTY7G3,2.0,['David Liss'],['Fiction']
1455073,Coffin Tree,A2B1GZIRD6W646,3.0,['David Liss'],['Fiction']
